V1	Distance	Burden.avg	Burden.sd	V1	Distance	Burden.avg	Burden.sd
FL	29200	0.0323002356619056	0.0109193749338321	DHL	29200	0.0285813877944407	0.0117602430391345
FL	29400	0.0278642907523155	0.0119176639234306	DHL	29400	0.0228716913313937	0.00953701652262032
FL	29600	0.0288930132451062	0.0116503852328728	DHL	29600	0.0303514075726622	0.0129900781677439
FL	29800	0.0288740531506792	0.0132041312551956	DHL	29800	0.0280693640158112	0.011590246791549
FL	30000	0.0289977577122983	0.0128586118255713	DHL	30000	0.0304688469032562	0.0174257687982514
FL	30200	0.0289682063366404	0.010529729976068	DHL	30200	0.0311975802452821	0.0152643133915403
FL	30400	0.0303052997768978	0.011516007770544	DHL	30400	0.0294560557469913	0.0124063483491138
FL	30600	0.0280050393493006	0.0112022315315687	DHL	30600	0.0336008419663	0.0139592929064939
FL	30800	0.0298378426384194	0.0183897369818572	DHL	30800	0.0322102575068981	0.0126180796474073
FL	31000	0.0277300072142361	0.0185261818191574	DHL	31000	0.0333132663155041	0.0152127365274168
FL	31200	0.0248678307735963	0.0155890726772686	DHL	31200	0.0265579600581045	0.00900843424208199
FL	31400	0.0249447291024413	0.0163062263253005	DHL	31400	0.031771761767733	0.0141359294125726
FL	31600	0.0266190153541789	0.0173010146586753	DHL	31600	0.0286534206504807	0.0111977588080064
FL	31800	0.0275455531535361	0.0164078779571102	DHL	31800	0.0310999056250918	0.0110515575576027
FL	32000	0.0280383242057853	0.0160431091703018	DHL	32000	0.0282376315201766	0.00574582782290295
FL	32200	0.0282766680721952	0.0172213630352307	DHL	32200	0.0273747864520969	0.0079725868319149
FL	32400	0.0272255823241939	0.0170400514688754	DHL	32400	0.0265217716212335	0.0134319194138587
FL	32600	0.0288789398901262	0.0197659748596513	DHL	32600	0.0224239869093193	0.0124040139131917
FL	32800	0.0302803233454187	0.0220136989275181	DHL	32800	0.0235673182921548	0.00603524824039368
FL	33000	0.0307900613934948	0.0165796014380384	DHL	33000	0.0236413530456758	0.0100072743829914
FL	33200	0.0302531012747027	0.0166073003840101	DHL	33200	0.0239602491703498	0.00799180585377838
FL	33400	0.0332960937702731	0.0150975627116807	DHL	33400	0.0195070869227049	0.00838205555377602
FL	33600	0.0351714005231093	0.0158453217260494	DHL	33600	0.0217560642547361	0.0122537996630625
FL	33800	0.0340437366756413	0.0124933008653717	DHL	33800	0.0258106254616732	0.0170997421154073
FL	34000	0.0310807850470415	0.0173519296124275	DHL	34000	0.0259542759761866	0.0160546905727978
FL	34200	0.0327299206825475	0.0181035205778091	DHL	34200	0.02368086822409	0.014424311977242
FL	34400	0.0355725054049049	0.0198054667405255	DHL	34400	0.0280957890665387	0.0100767129032111
FL	34600	0.0317227612395813	0.0157025638106922	DHL	34600	0.0292451152919559	0.0131711482742559
FL	34800	0.0293124069567323	0.0142063131658463	DHL	34800	0.0290325556167989	0.013627053151804
FL	35000	0.0324256219269057	0.00775002951414501	DHL	35000	0.0305043413446817	0.0193804466573282
FL	35200	0.0311556984447742	0.00482359757482783	DHL	35200	0.0305792858970365	0.0193422433840151
FL	35400	0.033614209381917	0.0100775361217441	DHL	35400	0.0280525880202522	0.0137721413627277
FL	35600	0.0356290086690232	0.00962981232257917	DHL	35600	0.0235660017035484	0.0156458034755689
FL	35800	0.033620300269635	0.00817373098766746	DHL	35800	0.0240482015701331	0.0141633439458955
FL	36000	0.0341996785701965	0.00894187826737368	DHL	36000	0.0280460828804494	0.0107712399521301
FL	36200	0.0356360584535427	0.0171820273181625	DHL	36200	0.0273546555529983	0.0111193874409962
FL	36400	0.0331137355791778	0.0107924457235373	DHL	36400	0.0267964977434649	0.00952417589705751
FL	36600	0.0298022581715829	0.0110701916306833	DHL	36600	0.0274287410411977	0.0111513168168758
FL	36800	0.0306340896083493	0.010299669927829	DHL	36800	0.0248974770962882	0.0119753113238452
FL	37000	0.0298236474749007	0.0103696552355009	DHL	37000	0.0245581618787114	0.0103331292036241
FL	37200	0.0312001704433064	0.0108777160195619	DHL	37200	0.0236535472403153	0.00966132774103248
FL	37400	0.0268032855001042	0.00919560230161556	DHL	37400	0.0238422253838295	0.013463561580369
FL	37600	0.0274546622177162	0.013864042889622	DHL	37600	0.0293420993045316	0.0200148412145815
FL	37800	0.0334180360158916	0.0153078875577946	DHL	37800	0.0260501742680972	0.00993330442398677
FL	38000	0.0353386051484671	0.0146377182625513	DHL	38000	0.0272994430521648	0.0131569737729704
FL	38200	0.0370390155676069	0.0194265548221584	DHL	38200	0.0297469128618435	0.0186540185152033
FL	38400	0.0345018100664356	0.0112285465663501	DHL	38400	0.0284058091177815	0.0147425897014593
FL	38600	0.0305421008321248	0.0107127501320612	DHL	38600	0.0263619918963253	0.0155065359121379
FL	38800	0.0303187574237459	0.0145238171399432	DHL	38800	0.0267567164175274	0.0163972622522491
FL	39000	0.0315217468462124	0.0155804261019977	DHL	39000	0.0324771327320386	0.0249170030555507
FL	39200	0.0314399751211985	0.0173654580145421	DHL	39200	0.0348119613423379	0.0208940309586488
FL	39400	0.0321665643734708	0.0147703045811987	DHL	39400	0.0331411483638147	0.0205566699132424
FL	39600	0.0346871820952878	0.0168941810636115	DHL	39600	0.0317960228998872	0.023135544538961
FL	39800	0.0349249530432594	0.0177679741909196	DHL	39800	0.0323021584639095	0.0195733962276436
FL	40000	0.0366443559778579	0.0172429894807368	DHL	40000	0.0369284640376301	0.0192274664324241
FL	40200	0.0374472686597	0.0182262472940873	DHL	40200	0.0379446266250874	0.0192494737637366
FL	40400	0.0329914227521579	0.0224036031647859	DHL	40400	0.0369332837414343	0.0156895502128918
FL	40600	0.0366183703976081	0.022192770547246	DHL	40600	0.0404038268367295	0.0185107156149511
FL	40800	0.0379941435270346	0.0179281157539526	DHL	40800	0.0389937784253845	0.0182198107114791
FL	41000	0.0330155852852722	0.0208895511842597	DHL	41000	0.032403058747564	0.0106960777385773
FL	41200	0.034037008376612	0.0242885713582236	DHL	41200	0.0300467030174508	0.00843543559979301
FL	41400	0.0368112422797434	0.0174718451267421	DHL	41400	0.0330980036236044	0.0106194743290499
FL	41600	0.0347147394584746	0.0193923802735763	DHL	41600	0.0356285415062418	0.0118229366485866
FL	41800	0.0330075410035239	0.0170317824506211	DHL	41800	0.0318824810686058	0.00841062344355958
FL	42000	0.030847567787684	0.0153345227390764	DHL	42000	0.0332829176783606	0.0103051317982817
FL	42200	0.0294651335566492	0.00727766492934891	DHL	42200	0.0372308903373875	0.0149860379122538
FL	42400	0.0218320408346944	0.0108103464414971	DHL	42400	0.0356013356630448	0.0158304070177395
FL	42600	0.023394970591764	0.0110332574402689	DHL	42600	0.0342778446843702	0.0158765562507517
FL	42800	0.0255690189467441	0.0137364661207437	DHL	42800	0.0322294385988833	0.01353523054593
FL	43000	0.0358651150095156	0.0111719562957825	DHL	43000	0.0313570108600641	0.01405667308931
FL	43200	0.0330926488099924	0.0137139167462303	DHL	43200	0.030486494421877	0.0113242162987199
FL	43400	0.0333536719400865	0.012545731203021	DHL	43400	0.035241731486448	0.0157798320767429
FL	43600	0.02714846139258	0.00914002360530965	DHL	43600	0.0228632606341242	0.00868831126670752
FL	43800	0.0290566190180775	0.00923457315813204	DHL	43800	0.0263178748895006	0.00955406521675551
FL	44000	0.0329869477957374	0.0117883652575506	DHL	44000	0.0233531342585743	0.00843188852665846
FL	44200	0.0325338435716041	0.0123040792182682	DHL	44200	0.0235941908142211	0.0106513562757651
FL	44400	0.0276770867059739	0.0179475664406105	DHL	44400	0.0231394667282473	0.0101852302001128
FL	44600	0.0258346442402283	0.015518160284142	DHL	44600	0.0240204946357527	0.0111211708569159
FL	44800	0.0278780565478814	0.0176301052226775	DHL	44800	0.023424945924497	0.00962935906416801
FL	45000	0.0273747643676962	0.0207962876161417	DHL	45000	0.0239207187455327	0.0108176797153937
FL	45200	0.0285378447694505	0.01806378200084	DHL	45200	0.0240666599908592	0.0100080242053071
FL	45400	0.029862929369841	0.0185444998964291	DHL	45400	0.0237509410101664	0.00894690696369682
FL	45600	0.0292150494543196	0.0192007435819307	DHL	45600	0.0204087448746768	0.0099325517042215
FL	45800	0.0302836354866095	0.0202410928902521	DHL	45800	0.0220520764670336	0.00733453687679692
FL	46000	0.0310086950847602	0.0192313297171201	DHL	46000	0.0270525252950657	0.00634755962974599
FL	46200	0.037725008161437	0.0196626803604707	DHL	46200	0.0214091254083125	0.00481699445962842
FL	46400	0.0370434586144703	0.0196069249655133	DHL	46400	0.0220502968808756	0.00405647779507399
FL	46600	0.0313390402346158	0.0122250145474139	DHL	46600	0.0254970859051393	0.00514514285657117
FL	46800	0.0297070590794349	0.0147693568197657	DHL	46800	0.026718871925959	0.00970419461277455
FL	47000	0.0325824896232919	0.015304320984578	DHL	47000	0.02094038241611	0.00425642007607074
FL	47200	0.0374258495197968	0.019208345726428	DHL	47200	0.0247112578220779	0.00892194640042496
FL	47400	0.0346010490522164	0.019315590828004	DHL	47400	0.0255659718352989	0.0132019694949614
FL	47600	0.0321212950772585	0.0108632539742559	DHL	47600	0.0243725735768668	0.00847395971594388
FL	47800	0.0324906480349944	0.011777372409541	DHL	47800	0.0251277106529338	0.00771018179526704
FL	48000	0.0268357520534726	0.0068959291753476	DHL	48000	0.024459034682794	0.00557141975976332
FL	48200	0.0258976156240106	0.0131383067163814	DHL	48200	0.0274685110984632	0.00446000713567392
FL	48400	0.0344389701740443	0.0114066663825353	DHL	48400	0.0299759216905519	0.00654431722669528
FL	48600	0.0337908053116237	0.0124842692619915	DHL	48600	0.0284720171609571	0.00589621109970609
FL	48800	0.0365205453780121	0.00945651473245356	DHL	48800	0.0294777452254762	0.00846744195042342
FL	49000	0.0331883438806681	0.00999935802687506	DHL	49000	0.0316309738494645	0.0096228399090167
FL	49200	0.0334583587968226	0.0107153930209989	DHL	49200	0.027774692352596	0.00828846365741094
FL	49400	0.0311271875822557	0.00650079192748959	DHL	49400	0.0259303460994633	0.00799370815232389
FL	49600	0.0345762844853316	0.00879699729454566	DHL	49600	0.0285715843440391	0.0128581647544724
FL	49800	0.0315507972706325	0.0105764989522822	DHL	49800	0.0244559634719474	0.00918069520002914
FL	50000	0.0344352892212205	0.01072638521707	DHL	50000	0.0249676247999475	0.00844853045419047
FL	50200	0.0319033692275997	0.00998443373069126	DHL	50200	0.0274070333730013	0.00734706250034376
FL	50400	0.0308764005649721	0.00876572578285138	DHL	50400	0.0213437120991958	0.00834728453738133
FL	50600	0.0327154118523133	0.0102762571253103	DHL	50600	0.0221542775933659	0.0112856958875832
FL	50800	0.0313362419037385	0.0104877685302409	DHL	50800	0.0203518912802454	0.00842401630424986
FL	51000	0.0287643670437968	0.0111866981107463	DHL	51000	0.021053647073075	0.0120218408438632
FL	51200	0.0297817979682533	0.012498599438549	DHL	51200	0.0192460080277281	0.00874231935498998
FL	51400	0.0303924802588361	0.012655853212428	DHL	51400	0.0182074163491838	0.00813755995139399
FL	51600	0.0273314322573412	0.0151059977478447	DHL	51600	0.0171028302787129	0.00928254663185
FL	51800	0.0246991667858084	0.0151130716343835	DHL	51800	0.0184125950948881	0.00703381970330764
FL	52000	0.0265577970818321	0.0141896736914515	DHL	52000	0.0196623024270384	0.00983913968296859
FL	52200	0.0245577409502613	0.0133953108706917	DHL	52200	0.0257294364079112	0.0153798808526979
FL	52400	0.030687267245049	0.0107890543772352	DHL	52400	0.0266261279326082	0.0124403838453316
FL	52600	0.0262568717799704	0.0153168778426506	DHL	52600	0.0264087615308284	0.00661120702456773
FL	52800	0.0249162048360685	0.0130708357787195	DHL	52800	0.0254158778701655	0.00995134673306744
FL	53000	0.0288241494204632	0.0156044138680619	DHL	53000	0.0251404360512691	0.00770343098907872
FL	53200	0.0291080649606532	0.0173598201031654	DHL	53200	0.024994182571937	0.00780664153238984
FL	53400	0.0305328916150598	0.0183300214114016	DHL	53400	0.0268797637920457	0.00944671539781049
FL	53600	0.0264511803813634	0.0139154445832218	DHL	53600	0.0210482222394442	0.00766731125221299
FL	53800	0.0270396812930851	0.0161119984973915	DHL	53800	0.0198678560232544	0.00889807736124464
FL	54000	0.0275450213043514	0.0184724797957759	DHL	54000	0.0222277858708544	0.00934901374255981
FL	54200	0.0289454897058688	0.0174527112124942	DHL	54200	0.0215249050035646	0.0036657460690144
FL	54400	0.0272824731674541	0.0180666958378807	DHL	54400	0.0225372133763466	0.00315107568362269
FL	54600	0.0321532397118209	0.0142227978605324	DHL	54600	0.0262536988467901	0.00345845028087274
FL	54800	0.0285441795994937	0.01995246643872	DHL	54800	0.0252417394854744	0.00523180884241656
FL	55000	0.0301004251500401	0.0103623061823202	DHL	55000	0.0277620448369154	0.00733795849194233
FL	55200	0.0334389122349051	0.0126908378002394	DHL	55200	0.0242884602143067	0.00840406916123023
FL	55400	0.0352460844561609	0.0130981736426567	DHL	55400	0.0260478255792862	0.00758225509217595
FL	55600	0.0414328208377878	0.0114873248148201	DHL	55600	0.031559034480053	0.0104123981751883
FL	55800	0.0449290060665324	0.0204752046880906	DHL	55800	0.0307261120444951	0.0111433955084733
FL	56000	0.0479995940173852	0.0208280215336422	DHL	56000	0.0362742986330073	0.0202420668247675
FL	56200	0.0461297174213909	0.0298669945172484	DHL	56200	0.0293466056018901	0.0131131134261057
FL	56400	0.0478240487802936	0.0415349469805349	DHL	56400	0.0287311489237901	0.0126356878841832
FL	56600	0.048659149288774	0.0414931048232047	DHL	56600	0.0254557845615545	0.00918626916130055
FL	56800	0.0466419459210519	0.042053239363684	DHL	56800	0.0248005177505415	0.00974749916983582
