V1	Distance	Burden.avg	Burden.sd	V1	Distance	Burden.avg	Burden.sd
FL	0	0.0285939367984063	0.00908676471352154	DHL	0	0.0636047760321565	0.049366221947682
FL	200	0.0289254527873375	0.00904073945466554	DHL	200	0.0644486105132316	0.0530623507169161
FL	400	0.0304228312653828	0.00851268140298982	DHL	400	0.0673579448605304	0.0550484942200674
FL	600	0.0319687101567043	0.00727949579836865	DHL	600	0.069507599331403	0.0594640413344775
FL	800	0.0318922217821135	0.0093791336098286	DHL	800	0.0713633160239762	0.0607235489450191
FL	1000	0.0323940236353701	0.00773684355533446	DHL	1000	0.0736274500137066	0.0598947085034952
FL	1200	0.0338149875053774	0.00484826335925955	DHL	1200	0.0751198808405993	0.0605073334343609
FL	1400	0.0357183183456647	0.00475196007931185	DHL	1400	0.0770949559720679	0.0627728181374311
FL	1600	0.0357719405329382	0.0057457716307726	DHL	1600	0.0789663945862728	0.0660992046884582
FL	1800	0.0334266787262215	0.0049470044055156	DHL	1800	0.0816501025668657	0.0698660912644904
FL	2000	0.0340888161689633	0.00504032293242796	DHL	2000	0.0827492431237628	0.0715968744655757
FL	2200	0.0335531645343472	0.0070811602092741	DHL	2200	0.0850884777270565	0.0735483651507862
FL	2400	0.0327820708653848	0.010314472268248	DHL	2400	0.0916224967747177	0.0811156176390926
FL	2600	0.0337938450843843	0.0103645228351873	DHL	2600	0.0976756796641399	0.0853177475497079
FL	2800	0.033484693466067	0.0102774053336189	DHL	2800	0.0978871676290685	0.0859656227656049
FL	3000	0.0343881286523296	0.00867707743216274	DHL	3000	0.0994587470068025	0.0878330226130998
FL	3200	0.0356959562843559	0.00934460929230808	DHL	3200	0.103587428391077	0.091366368265871
FL	3400	0.0378802730447717	0.00849801928332869	DHL	3400	0.107577548453744	0.0968873992430494
FL	3600	0.0366267741161801	0.0106168648255883	DHL	3600	0.10485608344374	0.0948233696145701
FL	3800	0.0357180789641764	0.0122567164061388	DHL	3800	0.100401515251032	0.0946980223940489
FL	4000	0.0359261228878099	0.012289398488957	DHL	4000	0.103073900932776	0.0968050819264664
FL	4200	0.0349571178706786	0.00807831096236718	DHL	4200	0.0995179635351885	0.0953613878257546
FL	4400	0.0350132134743375	0.0079105243115749	DHL	4400	0.0982337022733206	0.0988235285516389
FL	4600	0.0364307839732845	0.00601232103313593	DHL	4600	0.0980640485655315	0.100168063366928
FL	4800	0.0362000864986736	0.00786337933802223	DHL	4800	0.0951769342803015	0.0986154853159346
FL	5000	0.0363249989753746	0.00923002513563212	DHL	5000	0.0941691769436814	0.0970729793802277
FL	5200	0.0341850730794691	0.0109288372798801	DHL	5200	0.0891468170307757	0.0908337535995487
FL	5400	0.0334144242200495	0.0103513188967929	DHL	5400	0.0838167409998696	0.0830898760419653
FL	5600	0.0312691464419262	0.0126781641186967	DHL	5600	0.0799097380351413	0.0728524859197733
FL	5800	0.0279722016669512	0.0138798995860518	DHL	5800	0.0783854389227114	0.0721339396163269
FL	6000	0.0282442365344552	0.0133280316609909	DHL	6000	0.0736689496431582	0.0680273310587175
FL	6200	0.0301222153246768	0.00727751054386879	DHL	6200	0.074287952017084	0.06441438631962
FL	6400	0.0287407338040717	0.0105242229694538	DHL	6400	0.0690994431395647	0.0616628244136395
FL	6600	0.0284289238615223	0.0102264328123741	DHL	6600	0.0690723592509883	0.0605698167232564
FL	6800	0.0305956306667347	0.00493846320752796	DHL	6800	0.0694479234132951	0.0606809826516986
FL	7000	0.0294130040096082	0.00483458836818658	DHL	7000	0.0678554034790179	0.0581087692423905
FL	7200	0.0310112300681106	0.0054235084369523	DHL	7200	0.0666637225611102	0.0553174689608575
FL	7400	0.0296920841885913	0.00825155827931955	DHL	7400	0.065055433037097	0.0533976975346558
FL	7600	0.0313330850650321	0.0088466382383187	DHL	7600	0.0668295305936829	0.0544313476829213
FL	7800	0.0286882380737138	0.00975254018779109	DHL	7800	0.0668926201847003	0.0585918874254853
FL	8000	0.030530830827922	0.00883564003597266	DHL	8000	0.0682617200558095	0.0621634435550335
FL	8200	0.0330398264054605	0.00993188329940369	DHL	8200	0.0715761790900008	0.0651454224987888
FL	8400	0.0288111981600872	0.0103541121612609	DHL	8400	0.0731544634122237	0.0637251431000263
FL	8600	0.0306814627626527	0.00677549540292444	DHL	8600	0.0729460085730964	0.0603771644293501
FL	8800	0.0291730578807912	0.0106456944277041	DHL	8800	0.0716886422275652	0.0620068411517142
FL	9000	0.0292521606715874	0.0110110629197386	DHL	9000	0.0684289026285863	0.0572848329115439
FL	9200	0.0317640918487229	0.00887772412071319	DHL	9200	0.0681634071476188	0.0569373855297299
FL	9400	0.0332240521327153	0.00572367813139395	DHL	9400	0.0676615110966138	0.0531106974394579
FL	9600	0.0340911934644594	0.00539416259865678	DHL	9600	0.069492920314978	0.0465657282527516
FL	9800	0.0326132374961464	0.00670782869960862	DHL	9800	0.0682553484357361	0.040536119354698
FL	10000	0.0330347875321808	0.00883203846287983	DHL	10000	0.0658938683496899	0.0374110391986755
FL	10200	0.0338367885606325	0.0106126295586995	DHL	10200	0.0683520504065454	0.044485671473657
FL	10400	0.0345213813901927	0.014192071994242	DHL	10400	0.0674375300771052	0.0453510850991584
FL	10600	0.0372882908238405	0.0119802807988288	DHL	10600	0.072763048578248	0.0502788651711912
FL	10800	0.037029319080007	0.0117718231343063	DHL	10800	0.0717207211858538	0.049900817779861
FL	11000	0.0376649030789607	0.0120271529349525	DHL	11000	0.0717091588231814	0.0539080436852755
FL	11200	0.0369867789302715	0.00991744901627765	DHL	11200	0.0690644027507491	0.0510279032197808
FL	11400	0.0387188257138743	0.0112734047105649	DHL	11400	0.0650380694243229	0.0481033780754769
FL	11600	0.0399021587407518	0.0130934258165887	DHL	11600	0.0635934370508881	0.0529261431660482
FL	11800	0.039463684961962	0.0137784128565822	DHL	11800	0.0669434271672014	0.0514223406374723
FL	12000	0.0316716763486304	0.0132940310014717	DHL	12000	0.0654535256200649	0.0518341770926497
FL	12200	0.0327258490359134	0.0124930796104143	DHL	12200	0.0632017720813456	0.0496948870719987
FL	12400	0.0353345881771314	0.0130988015390932	DHL	12400	0.0607805481228779	0.049010081397413
FL	12600	0.0354592871780444	0.0126663285309219	DHL	12600	0.0604849845691329	0.0486022254193598
FL	12800	0.0351235050359316	0.0136507424944989	DHL	12800	0.0622664509439664	0.0481574755335164
FL	13000	0.0356058089205554	0.0125862973828881	DHL	13000	0.056708906951023	0.0465630903513299
FL	13200	0.0376807356177957	0.00998820654191501	DHL	13200	0.0568000584739902	0.0461367876111659
FL	13400	0.0382947293945194	0.0102049487047032	DHL	13400	0.0540142487800967	0.0422903814302835
FL	13600	0.0407021220589591	0.00901774820544119	DHL	13600	0.0492637773990065	0.0379257720150373
FL	13800	0.0400120518480083	0.00855907942242907	DHL	13800	0.0461840683740533	0.0317701646944416
FL	14000	0.0366649313954562	0.00771714494756644	DHL	14000	0.0454573273152811	0.0309193504291179
FL	14200	0.0325667889053282	0.011541751838687	DHL	14200	0.0426025825013559	0.0271322735993826
